
===================================
Domain Marker;critical-jOPS;5608.0
Domain Marker;max-jOPS;13007.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;500.0;700.0;1000.0
277.0;300.0;500.0;600.0;700.0;800.0;1100.0
415.0;300.0;500.0;800.0;900.0;1100.0;150000.0
553.0;300.0;600.0;900.0;1000.0;1300.0;158000.0
692.0;300.0;700.0;1100.0;1200.0;1500.0;155000.0
830.0;300.0;800.0;1200.0;1400.0;1700.0;151000.0
969.0;300.0;900.0;1400.0;1500.0;1800.0;155000.0
1107.0;300.0;1000.0;1500.0;1600.0;2000.0;157000.0
1245.0;300.0;1100.0;1700.0;1800.0;2300.0;152000.0
1384.0;300.0;1100.0;1800.0;2000.0;2500.0;152000.0
1522.0;300.0;1200.0;1900.0;2100.0;2700.0;150000.0
1660.0;300.0;1300.0;2100.0;2300.0;3000.0;148000.0
1799.0;300.0;1400.0;2200.0;2400.0;3600.0;148000.0
1937.0;300.0;1400.0;2300.0;2500.0;3400.0;165000.0
2076.0;300.0;1500.0;2400.0;2700.0;4000.0;158000.0
2214.0;300.0;1600.0;2600.0;2800.0;3900.0;157000.0
2352.0;300.0;1700.0;2700.0;3000.0;5400.0;161000.0
2491.0;300.0;1800.0;2900.0;3100.0;5000.0;161000.0
2629.0;300.0;1800.0;3000.0;3300.0;5500.0;156000.0
2767.0;300.0;1900.0;3200.0;3500.0;7400.0;158000.0
2906.0;300.0;2000.0;3300.0;3600.0;9500.0;174000.0
3044.0;300.0;2000.0;3400.0;3700.0;10300.0;158000.0
3183.0;300.0;2100.0;3500.0;3900.0;6400.0;157000.0
3321.0;300.0;2200.0;3700.0;4100.0;15400.0;158000.0
3459.0;300.0;2300.0;3800.0;4300.0;16500.0;158000.0
3598.0;300.0;2400.0;4100.0;4600.0;19900.0;159000.0
3736.0;300.0;2400.0;4200.0;4700.0;14200.0;173000.0
3874.0;300.0;2500.0;4300.0;4800.0;21000.0;161000.0
4013.0;300.0;2600.0;4500.0;5000.0;26000.0;223000.0
4151.0;300.0;2700.0;4700.0;5400.0;28000.0;234000.0
4289.0;300.0;2800.0;4800.0;5400.0;26000.0;172000.0
4428.0;300.0;2800.0;4800.0;5400.0;17800.0;188000.0
4566.0;300.0;2900.0;5100.0;5800.0;34000.0;229000.0
4705.0;400.0;3000.0;5200.0;6000.0;32000.0;205000.0
4843.0;300.0;3100.0;5400.0;6400.0;30000.0;297000.0
4981.0;300.0;3200.0;5600.0;6400.0;34000.0;253000.0
5120.0;300.0;3200.0;5700.0;6500.0;35000.0;262000.0
5258.0;300.0;3300.0;6000.0;7300.0;46000.0;308000.0
5396.0;300.0;3400.0;6000.0;7200.0;39000.0;260000.0
5535.0;300.0;3500.0;6300.0;7600.0;38000.0;281000.0
5673.0;300.0;3600.0;6400.0;7700.0;41000.0;168000.0
5812.0;300.0;3700.0;6600.0;7900.0;40000.0;223000.0
5950.0;300.0;3700.0;6800.0;8500.0;51000.0;391000.0
6088.0;300.0;3900.0;7000.0;8900.0;49000.0;275000.0
6227.0;300.0;3900.0;7100.0;8900.0;47000.0;252000.0
6365.0;300.0;4000.0;7400.0;9000.0;39000.0;227000.0
6503.0;300.0;4100.0;7600.0;10100.0;49000.0;289000.0
6642.0;300.0;4300.0;7900.0;10000.0;49000.0;292000.0
6780.0;400.0;4500.0;8400.0;12100.0;63000.0;394000.0
6918.0;300.0;4600.0;8400.0;12000.0;59000.0;287000.0
7057.0;300.0;4800.0;8800.0;13100.0;68000.0;360000.0
7195.0;300.0;4800.0;8900.0;12700.0;56000.0;355000.0
7334.0;300.0;4800.0;9500.0;14300.0;70000.0;362000.0
7472.0;300.0;4900.0;9500.0;15500.0;60000.0;352000.0
7610.0;400.0;5200.0;10500.0;19100.0;70000.0;610000.0
7749.0;300.0;5200.0;10800.0;31000.0;88000.0;380000.0
7887.0;300.0;5400.0;12000.0;35000.0;108000.0;660000.0
8025.0;300.0;5300.0;11700.0;31000.0;98000.0;408000.0
8164.0;300.0;5400.0;12900.0;38000.0;88000.0;557000.0
8302.0;300.0;5400.0;13100.0;39000.0;91000.0;740000.0
8441.0;300.0;5600.0;12900.0;30000.0;80000.0;353000.0
8579.0;300.0;5500.0;16600.0;44000.0;101000.0;1200000.0
8717.0;300.0;5500.0;15000.0;38000.0;92000.0;480000.0
8856.0;300.0;5800.0;17600.0;58000.0;153000.0;820000.0
8994.0;300.0;5900.0;22000.0;61000.0;116000.0;1100000.0
9132.0;300.0;6200.0;22000.0;64000.0;132000.0;1100000.0
9271.0;300.0;6100.0;16800.0;40000.0;91000.0;470000.0
9409.0;300.0;5700.0;17800.0;47000.0;115000.0;535000.0
9548.0;300.0;6100.0;29000.0;67000.0;120000.0;2100000.0
9686.0;300.0;6800.0;25000.0;57000.0;111000.0;546000.0
9824.0;300.0;6800.0;32000.0;70000.0;142000.0;830000.0
9963.0;300.0;7000.0;39000.0;75000.0;131000.0;710000.0
10101.0;300.0;7000.0;43000.0;83000.0;144000.0;2100000.0
10239.0;300.0;7100.0;25000.0;55000.0;130000.0;690000.0
10378.0;300.0;7600.0;57000.0;98000.0;214000.0;2800000.0
10516.0;300.0;7700.0;44000.0;84000.0;154000.0;1600000.0
10654.0;300.0;7800.0;65000.0;104000.0;224000.0;3000000.0
10793.0;300.0;8100.0;36000.0;72000.0;146000.0;592000.0
10931.0;300.0;8600.0;64000.0;100000.0;171000.0;2900000.0
11070.0;300.0;9500.0;77000.0;131000.0;214000.0;2400000.0
