Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;5608.0
Domain Marker;max-jOPS;13007.0
Domain Marker;Last Success for SLAs;9271.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.1468944005806
277;93.13318417618518
415;94.6036063157213
553;94.85636932187118
692;95.7640340813678
830;95.73840808664822
969;95.70616722733301
1107;95.95088267122064
1245;96.30223562043749
1384;96.21981397544022
1522;96.15067576924608
1660;96.77604506376557
1799;96.96764348727294
1937;96.87972137608114
2076;97.20657077484866
2214;96.65501978498656
2352;96.8475836354233
2491;97.35277688440218
2629;97.16334076423978
2767;97.03993556786824
2906;97.11802015102148
3044;97.32072097443687
3183;97.56924395119513
3321;97.15904370757498
3459;97.71256369363059
3598;97.25380696322688
3736;97.08458766343475
3874;97.49836092063887
4013;97.6846814854679
4151;97.52032749358278
4289;97.43337336159603
4428;97.2988723306837
4566;97.91854764923715
4705;97.6281085528914
4843;97.44064684224112
4981;97.66373057901167
5120;97.76575316075075
5258;97.8870922644353
5396;97.61918464792352
5535;97.99673196723545
5673;97.79552370964612
5812;98.11993542072615
5950;97.71867380542108
6088;97.95292202987568
6227;97.37365408739966
6365;97.03565459810451
6503;97.23225737856954
6642;94.5639555140325
6780;93.27028051319841
6918;90.83877114020584
7057;88.79525188174034
7195;88.40604768449806
7334;85.90340123556213
7472;84.57170681812981
7610;82.39381328263362
7749;81.6127789317684
7887;79.94034609539312
8025;78.066166630976
8164;76.9155429240923
8302;75.64348551124417
8441;74.15512358152694
8579;73.36834295248411
8717;72.2719649393019
8856;71.0892034245602
8994;70.05135771018027
9132;68.94255217438337
9271;67.40384135833348
9409;66.32314088241841
9548;65.67393919925962
9686;64.78459860610627
9824;63.964908097132195
9963;63.16450126361305
10101;62.02703719001673
10239;61.19131429051485
10378;60.27562561557903
10516;59.839228126409765
10654;57.982373403439695
10793;58.38541036255204
10931;56.71227586908356
11070;56.09491332749888
11208;55.289573576576444
11346;54.76887925717625
11485;54.59784946320829
11623;53.91897457605364
11761;53.01164018234085
11900;52.27232639376259
12038;52.12878344996927
12177;50.845933497819686
12315;50.38188509651579
12453;49.52721400938124
12592;46.231418001394665
12730;46.02365456886598
12868;40.077173173774504
13007;34.285168524980726
13145;28.2791130581325
13284;19.516626355216072
13422;13.426112059292787
13560;5.544976189944774
