
===================================
Domain Marker;critical-jOPS;5441.0
Domain Marker;max-jOPS;13145.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;700.0;1000.0
277.0;300.0;500.0;700.0;700.0;900.0;2100.0
415.0;300.0;600.0;800.0;900.0;1100.0;1500.0
553.0;300.0;600.0;1000.0;1100.0;1300.0;153000.0
692.0;300.0;700.0;1100.0;1200.0;1500.0;152000.0
830.0;300.0;800.0;1300.0;1400.0;1700.0;163000.0
969.0;300.0;900.0;1400.0;1500.0;1800.0;159000.0
1107.0;300.0;1000.0;1500.0;1700.0;2000.0;161000.0
1245.0;300.0;1100.0;1700.0;1900.0;2400.0;157000.0
1384.0;300.0;1200.0;1800.0;2000.0;2500.0;157000.0
1522.0;300.0;1200.0;2000.0;2200.0;3100.0;158000.0
1660.0;300.0;1300.0;2100.0;2300.0;3000.0;150000.0
1799.0;300.0;1400.0;2300.0;2500.0;3600.0;161000.0
1937.0;300.0;1500.0;2400.0;2600.0;3500.0;174000.0
2076.0;300.0;1600.0;2500.0;2700.0;4200.0;163000.0
2214.0;300.0;1600.0;2600.0;2900.0;3800.0;160000.0
2352.0;300.0;1700.0;2800.0;3100.0;5100.0;163000.0
2491.0;300.0;1800.0;2900.0;3200.0;4400.0;166000.0
2629.0;300.0;1900.0;3100.0;3400.0;8600.0;157000.0
2767.0;300.0;2000.0;3200.0;3500.0;6000.0;162000.0
2906.0;300.0;2000.0;3400.0;3700.0;9500.0;164000.0
3044.0;400.0;2100.0;3500.0;3900.0;13000.0;157000.0
3183.0;300.0;2200.0;3700.0;4200.0;13300.0;169000.0
3321.0;300.0;2300.0;3800.0;4300.0;16200.0;181000.0
3459.0;300.0;2300.0;3900.0;4400.0;14600.0;160000.0
3598.0;300.0;2400.0;4100.0;4700.0;18000.0;160000.0
3736.0;300.0;2500.0;4300.0;4800.0;19500.0;162000.0
3874.0;300.0;2600.0;4500.0;5100.0;23000.0;268000.0
4013.0;400.0;2700.0;4600.0;5200.0;21000.0;172000.0
4151.0;400.0;2800.0;4700.0;5400.0;24000.0;216000.0
4289.0;300.0;2800.0;4900.0;5500.0;25000.0;230000.0
4428.0;300.0;2900.0;5100.0;5800.0;24000.0;230000.0
4566.0;300.0;3000.0;5200.0;6100.0;34000.0;227000.0
4705.0;300.0;3100.0;5300.0;6100.0;22000.0;209000.0
4843.0;400.0;3100.0;5500.0;6300.0;30000.0;269000.0
4981.0;300.0;3200.0;5700.0;6700.0;31000.0;212000.0
5120.0;300.0;3400.0;5900.0;7100.0;44000.0;294000.0
5258.0;400.0;3400.0;6100.0;7100.0;36000.0;232000.0
5396.0;300.0;3500.0;6400.0;7900.0;48000.0;373000.0
5535.0;300.0;3600.0;6500.0;7900.0;40000.0;227000.0
5673.0;300.0;3700.0;6600.0;8000.0;45000.0;169000.0
5812.0;300.0;3800.0;6800.0;8400.0;43000.0;306000.0
5950.0;300.0;3900.0;7100.0;9100.0;54000.0;270000.0
6088.0;300.0;4000.0;7300.0;9200.0;59000.0;272000.0
6227.0;300.0;4100.0;7700.0;10300.0;62000.0;316000.0
6365.0;400.0;4200.0;8000.0;12300.0;80000.0;292000.0
6503.0;300.0;4300.0;8000.0;11000.0;62000.0;350000.0
6642.0;300.0;4500.0;8500.0;13700.0;77000.0;345000.0
6780.0;300.0;4600.0;8500.0;11800.0;56000.0;331000.0
6918.0;300.0;4700.0;8900.0;14100.0;64000.0;392000.0
7057.0;300.0;4800.0;9200.0;17300.0;77000.0;373000.0
7195.0;300.0;5000.0;9500.0;14300.0;76000.0;440000.0
7334.0;300.0;5000.0;10000.0;17900.0;74000.0;670000.0
7472.0;300.0;5200.0;10300.0;18300.0;76000.0;411000.0
7610.0;300.0;5400.0;11500.0;31000.0;93000.0;600000.0
7749.0;300.0;5400.0;11100.0;24000.0;69000.0;331000.0
7887.0;300.0;5500.0;12000.0;28000.0;81000.0;390000.0
8025.0;300.0;5400.0;11800.0;34000.0;89000.0;437000.0
8164.0;300.0;5600.0;13800.0;42000.0;105000.0;1300000.0
8302.0;300.0;5800.0;14600.0;45000.0;109000.0;1100000.0
8441.0;300.0;5600.0;13900.0;39000.0;93000.0;397000.0
8579.0;300.0;5800.0;17700.0;56000.0;114000.0;1800000.0
8717.0;300.0;5900.0;14900.0;44000.0;111000.0;473000.0
8856.0;300.0;6300.0;20000.0;55000.0;114000.0;528000.0
8994.0;300.0;6500.0;29000.0;64000.0;120000.0;1900000.0
9132.0;300.0;6300.0;18300.0;51000.0;97000.0;464000.0
9271.0;300.0;6200.0;32000.0;68000.0;146000.0;1200000.0
9409.0;300.0;6400.0;25000.0;62000.0;112000.0;1800000.0
9548.0;300.0;6500.0;22000.0;58000.0;117000.0;524000.0
9686.0;400.0;7000.0;42000.0;82000.0;146000.0;2100000.0
9824.0;300.0;6800.0;25000.0;54000.0;109000.0;580000.0
9963.0;300.0;7100.0;40000.0;76000.0;144000.0;1800000.0
10101.0;300.0;7400.0;42000.0;76000.0;163000.0;2000000.0
10239.0;300.0;7300.0;44000.0;82000.0;169000.0;2400000.0
10378.0;300.0;7500.0;34000.0;71000.0;136000.0;840000.0
10516.0;300.0;7600.0;50000.0;85000.0;162000.0;1900000.0
10654.0;300.0;8400.0;70000.0;112000.0;260000.0;2900000.0
10793.0;300.0;8100.0;56000.0;95000.0;161000.0;2300000.0
10931.0;300.0;8600.0;66000.0;109000.0;183000.0;3900000.0
11070.0;300.0;9100.0;52000.0;88000.0;151000.0;980000.0
11208.0;300.0;10200.0;84000.0;164000.0;380000.0;5200000.0
11346.0;300.0;10700.0;89000.0;147000.0;344539.99999997905;3500000.0
11485.0;300.0;12300.0;99000.0;142000.0;260000.0;3500000.0
11623.0;300.0;14000.0;103000.0;175000.0;355000.0;5000000.0
11761.0;300.0;15600.0;94000.0;129000.0;211000.0;3100000.0
11900.0;300.0;17600.0;117000.0;165000.0;325000.0;2800000.0
12038.0;300.0;19500.0;111000.0;171000.0;316000.0;5200000.0
12177.0;300.0;19300.0;126000.0;188000.0;291000.0;4900000.0
12315.0;300.0;26000.0;133000.0;198000.0;354000.0;4400000.0
12453.0;300.0;38000.0;177000.0;247000.0;394000.0;4800000.0
12592.0;300.0;72000.0;237000.0;319000.0;448000.0;5700000.0
12730.0;300.0;79000.0;516000.0;610000.0;830000.0;1.1E7
12868.0;400.0;78000.0;274000.0;364000.0;550000.0;7800000.0
13007.0;400.0;162000.0;379000.0;459000.0;640000.0;1.6E7
13145.0;600.0;258000.0;536000.0;690000.0;1100000.0;1.6E7
13284.0;700.0;525000.0;1200000.0;1900000.0;3900000.0;5.0E7
13422.0;10100.0;930000.0;1900000.0;2200000.0;3200000.0;2.9E7
13560.0;32000.0;529000.0;1800000.0;2300000.0;9300000.0;2.2E7
13699.0;11100.0;700000.0;1500000.0;2200000.0;5100000.0;6.0E7
