Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;5441.0
Domain Marker;max-jOPS;13145.0
Domain Marker;Last Success for SLAs;9132.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.51038521770467
277;93.46751178143766
415;94.19776205037111
553;94.73086652152494
692;95.30406404385917
830;95.49144031375938
969;96.09177084311166
1107;95.98636233344045
1245;96.69977802042652
1384;96.35796373298774
1522;96.64928876864121
1660;96.94561106624232
1799;96.90904102933683
1937;96.70985793129444
2076;96.74759787034124
2214;96.96537241052954
2352;97.30411125433929
2491;97.31919810478495
2629;97.03356400122142
2767;97.44388572306138
2906;97.0139212485379
3044;97.24279751835901
3183;97.35496983922822
3321;97.26684686483655
3459;97.44098209815125
3598;97.58287371374904
3736;97.39386450800907
3874;97.65415365483437
4013;97.44692458213882
4151;97.57083425320312
4289;97.48403758320798
4428;97.60324314960305
4566;97.91085300322463
4705;97.79909258264752
4843;97.65445455461487
4981;97.78068134668365
5120;97.85520344731954
5258;97.70462970227557
5396;98.02406811966443
5535;98.03952428547463
5673;97.75798756535818
5812;97.68460338676884
5950;97.7743018187865
6088;97.7166276110688
6227;97.73637232795487
6365;97.87850738253412
6503;97.18548279645314
6642;94.61916745028348
6780;93.3114273424076
6918;91.0846280982377
7057;89.45680578112926
7195;87.75425484081963
7334;86.0811188700861
7472;84.73265939508204
7610;82.49110510987897
7749;81.93381939884164
7887;79.88780066510401
8025;78.40193831022525
8164;77.28175162195286
8302;75.41321083244881
8441;74.17472094058513
8579;72.73468195940774
8717;72.1186553553161
8856;70.82849066057165
8994;69.60261327617022
9132;69.03068682577897
9271;67.74016345015679
9409;66.53947895112412
9548;66.10772111268179
9686;64.68339099143242
9824;63.88626841693149
9963;63.41110996775359
10101;61.441756490849485
10239;60.81573990787149
10378;60.62008138791481
10516;59.458893640417465
10654;57.953411408283515
10793;57.8353450954133
10931;56.4540426458894
11070;56.32942273842142
11208;55.62378035338718
11346;55.286726531013045
11485;54.31559617547128
11623;53.00383117462118
11761;52.972630006404245
11900;51.566482174125404
12038;50.07023255652537
12177;50.123701074491365
12315;49.55024938348044
12453;47.68660031744916
12592;45.6920617454033
12730;40.429067576164016
12868;43.40473107696586
13007;39.51700649294079
13145;32.33739797161002
13284;17.72341069684048
13422;5.607006135946713
13560;18.578881397872994
13699;13.770282825591387
