
===================================
Domain Marker;critical-jOPS;5740.0
Domain Marker;max-jOPS;12868.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;700.0;1000.0
277.0;300.0;500.0;700.0;700.0;900.0;1500.0
415.0;300.0;600.0;800.0;900.0;1100.0;145000.0
553.0;300.0;600.0;900.0;1000.0;1300.0;5100.0
692.0;300.0;700.0;1100.0;1200.0;1500.0;150000.0
830.0;300.0;800.0;1200.0;1400.0;1600.0;8300.0
969.0;300.0;900.0;1400.0;1500.0;1900.0;149000.0
1107.0;300.0;1000.0;1500.0;1700.0;2100.0;152000.0
1245.0;300.0;1100.0;1700.0;1800.0;2200.0;142000.0
1384.0;300.0;1200.0;1800.0;2000.0;2600.0;149000.0
1522.0;300.0;1200.0;2000.0;2100.0;2700.0;152000.0
1660.0;300.0;1300.0;2100.0;2300.0;3000.0;141000.0
1799.0;300.0;1400.0;2200.0;2400.0;3500.0;139000.0
1937.0;300.0;1500.0;2300.0;2600.0;4000.0;168000.0
2076.0;300.0;1600.0;2500.0;2700.0;3500.0;148000.0
2214.0;300.0;1600.0;2600.0;2900.0;3900.0;147000.0
2352.0;300.0;1700.0;2800.0;3000.0;4900.0;165000.0
2491.0;400.0;1800.0;2900.0;3200.0;4600.0;152000.0
2629.0;300.0;1900.0;3000.0;3300.0;5800.0;158000.0
2767.0;300.0;1900.0;3200.0;3600.0;7600.0;163000.0
2906.0;300.0;2000.0;3300.0;3700.0;8300.0;160000.0
3044.0;300.0;2100.0;3500.0;3800.0;7500.0;152000.0
3183.0;300.0;2200.0;3700.0;4100.0;11600.0;150000.0
3321.0;400.0;2300.0;3800.0;4200.0;8000.0;182000.0
3459.0;300.0;2300.0;3900.0;4400.0;11200.0;182000.0
3598.0;300.0;2400.0;4100.0;4600.0;14600.0;160000.0
3736.0;300.0;2500.0;4200.0;4800.0;16654.000000000815;158000.0
3874.0;300.0;2500.0;4300.0;4900.0;18200.0;194000.0
4013.0;400.0;2600.0;4500.0;5000.0;17200.0;201000.0
4151.0;300.0;2700.0;4700.0;5400.0;26000.0;227000.0
4289.0;300.0;2800.0;4800.0;5400.0;21000.0;155000.0
4428.0;400.0;2900.0;5000.0;5700.0;27000.0;160000.0
4566.0;300.0;3000.0;5300.0;6100.0;28000.0;188000.0
4705.0;400.0;3100.0;5400.0;6200.0;32000.0;177000.0
4843.0;300.0;3100.0;5400.0;6100.0;28000.0;237000.0
4981.0;300.0;3200.0;5600.0;6400.0;30000.0;286000.0
5120.0;300.0;3400.0;6000.0;7300.0;42000.0;258000.0
5258.0;300.0;3400.0;5900.0;6800.0;32000.0;222000.0
5396.0;300.0;3500.0;6300.0;7400.0;42000.0;258000.0
5535.0;300.0;3600.0;6400.0;7700.0;41000.0;208000.0
5673.0;300.0;3600.0;6500.0;7800.0;48000.0;259000.0
5812.0;400.0;3700.0;6700.0;8100.0;46000.0;284000.0
5950.0;400.0;3800.0;6900.0;8500.0;39000.0;224000.0
6088.0;300.0;3900.0;7100.0;8800.0;45000.0;266000.0
6227.0;300.0;4000.0;7300.0;8800.0;43000.0;261000.0
6365.0;300.0;4200.0;7800.0;11000.0;55000.0;283000.0
6503.0;400.0;4200.0;7900.0;10400.0;52000.0;273000.0
6642.0;400.0;4400.0;8300.0;13500.0;66000.0;262000.0
6780.0;400.0;4500.0;8200.0;10400.0;53000.0;302000.0
6918.0;300.0;4700.0;8900.0;15800.0;72000.0;680000.0
7057.0;300.0;4800.0;8900.0;12200.0;66000.0;326000.0
7195.0;300.0;4800.0;9500.0;17800.0;88000.0;670000.0
7334.0;300.0;5100.0;9600.0;14700.0;69000.0;365000.0
7472.0;400.0;5000.0;10100.0;18700.0;71000.0;445000.0
7610.0;300.0;5100.0;10100.0;19700.0;69000.0;352000.0
7749.0;400.0;5400.0;12000.0;33000.0;81000.0;588000.0
7887.0;300.0;5400.0;11300.0;22000.0;72000.0;333000.0
8025.0;300.0;5300.0;12200.0;32000.0;90000.0;1100000.0
8164.0;300.0;5400.0;11800.0;23000.0;71000.0;384000.0
8302.0;300.0;5500.0;13600.0;40000.0;94000.0;830000.0
8441.0;300.0;5600.0;13000.0;28000.0;86000.0;349000.0
8579.0;400.0;5700.0;15800.0;41000.0;82000.0;502000.0
8717.0;300.0;5900.0;13400.0;25000.0;74000.0;329000.0
8856.0;300.0;5900.0;17700.0;51000.0;97000.0;575000.0
8994.0;300.0;6100.0;21000.0;58000.0;112000.0;1300000.0
9132.0;300.0;6100.0;16900.0;41000.0;92000.0;486000.0
9271.0;300.0;6300.0;28000.0;63000.0;119000.0;1400000.0
9409.0;300.0;6400.0;28000.0;77000.0;174000.0;1800000.0
9548.0;300.0;6200.0;21000.0;48000.0;135000.0;920000.0
9686.0;300.0;6700.0;22000.0;54000.0;112000.0;564000.0
9824.0;300.0;6500.0;40000.0;78000.0;158000.0;2300000.0
9963.0;300.0;7200.0;38000.0;64000.0;133000.0;2000000.0
10101.0;300.0;7300.0;31000.0;69000.0;126000.0;559000.0
10239.0;300.0;7700.0;50000.0;86000.0;140000.0;2300000.0
10378.0;300.0;7400.0;50000.0;94000.0;153000.0;1800000.0
10516.0;300.0;7900.0;47000.0;80000.0;165000.0;2200000.0
10654.0;300.0;7700.0;45000.0;81000.0;133000.0;700000.0
10793.0;300.0;8300.0;70000.0;111000.0;206000.0;2000000.0
10931.0;300.0;8700.0;72000.0;121000.0;349020.0000000186;2200000.0
11070.0;300.0;10000.0;71000.0;107000.0;165000.0;3000000.0
11208.0;300.0;10100.0;103000.0;154000.0;250000.0;2500000.0
11346.0;300.0;11000.0;84000.0;126000.0;227000.0;2800000.0
11485.0;300.0;12300.0;113000.0;175000.0;376000.0;3500000.0
11623.0;300.0;13700.0;102000.0;144000.0;224000.0;2900000.0
11761.0;300.0;15800.0;100000.0;147000.0;230000.0;3000000.0
11900.0;300.0;18200.0;138000.0;201000.0;355000.0;3400000.0
12038.0;300.0;19500.0;112000.0;153000.0;253000.0;4000000.0
12177.0;300.0;28000.0;153000.0;223000.0;339000.0;3700000.0
12315.0;300.0;32000.0;188000.0;263000.0;378000.0;4500000.0
12453.0;300.0;37000.0;158000.0;201000.0;291000.0;4800000.0
12592.0;300.0;62000.0;286000.0;402000.0;560000.0;8100000.0
12730.0;400.0;92000.0;321000.0;400000.0;505000.0;6400000.0
12868.0;600.0;222000.0;478000.0;560000.0;710000.0;1.8E7
13007.0;500.0;361000.0;630000.0;700000.0;880000.0;3.6E7
13145.0;76000.0;640000.0;1100000.0;1300000.0;2000000.0;1.9E7
13284.0;41000.0;750000.0;1300000.0;1500000.0;2200000.0;3.7E7
13422.0;2700.0;481000.0;660000.0;690000.0;740000.0;4.6E7
