Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;5428.0
Domain Marker;max-jOPS;13007.0
Domain Marker;Last Success for SLAs;9132.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.38762667424969
277;93.31131922095501
415;94.82188043851119
553;94.93208141943515
692;95.22756935885747
830;95.64545864338429
969;95.82725563073984
1107;96.28696932207855
1245;95.69332625078779
1384;96.32043143220434
1522;96.70832114593607
1660;96.3610396939129
1799;96.82659285253423
1937;96.64003942623987
2076;96.80763059436093
2214;96.92645988431491
2352;97.14484246796268
2491;97.0060482328921
2629;97.29099226875655
2767;96.80514178563865
2906;97.20554997306319
3044;97.57335428101999
3183;97.4536965279228
3321;97.29639790463519
3459;97.44348701779147
3598;97.46291056380657
3736;97.26237884962201
3874;97.2992899451355
4013;97.40945134197048
4151;97.32503504034538
4289;97.35336515451871
4428;97.48324438252762
4566;97.66853675139583
4705;97.44268529841153
4843;97.81053355647603
4981;97.2258394118812
5120;97.54623318848266
5258;97.4928522971509
5396;97.391500502435
5535;97.67045472158534
5673;97.9699800939986
5812;97.75553873344458
5950;97.88189309032995
6088;97.63573128516742
6227;97.84196766743787
6365;97.92099830068821
6503;96.53747628038289
6642;94.76506876141038
6780;93.01550720717628
6918;90.80292366481281
7057;89.20601943372992
7195;87.89834730474261
7334;86.22093876396366
7472;84.37420547441332
7610;82.46941651841225
7749;81.68692544147792
7887;79.78479882148515
8025;78.31530599863993
8164;76.88430779747151
8302;75.09979914260278
8441;74.0321294029451
8579;72.92960561963537
8717;71.94577194411195
8856;70.9861212245995
8994;70.20377272163576
9132;68.85526917785155
9271;67.73787014831079
9409;66.70758075014535
9548;65.31304459571699
9686;65.11337243188514
9824;64.18104760092619
9963;63.085548689534626
10101;61.96716422693865
10239;60.97603309762888
10378;60.502893762782385
10516;59.41637432522238
10654;58.433840438507694
10793;58.06896330898098
10931;56.72619010773202
11070;56.51621071899355
11208;55.89866764475286
11346;54.890633827843054
11485;54.106337665045636
11623;53.61046714453166
11761;52.80460543331887
11900;50.86594382949127
12038;50.46443239525335
12177;50.14950128944661
12315;47.299747104246705
12453;47.45349777334209
12592;41.25910266789932
12730;28.003593135346737
12868;16.052072637718478
13007;11.905588133369125
13145;10.568733919061303
13284;8.665366237007747
13422;5.726872565772245
13560;5.617093686212385
