
===================================
Domain Marker;critical-jOPS;5487.0
Domain Marker;max-jOPS;13145.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;500.0;700.0;1000.0
277.0;300.0;500.0;700.0;700.0;900.0;145000.0
415.0;300.0;600.0;800.0;900.0;1100.0;1500.0
553.0;300.0;600.0;1000.0;1100.0;1300.0;153000.0
692.0;300.0;700.0;1100.0;1200.0;1500.0;4900.0
830.0;300.0;800.0;1300.0;1400.0;1700.0;154000.0
969.0;300.0;900.0;1400.0;1600.0;1900.0;152000.0
1107.0;300.0;1000.0;1600.0;1700.0;2100.0;10700.0
1245.0;400.0;1100.0;1700.0;1800.0;2200.0;151000.0
1384.0;300.0;1200.0;1800.0;2000.0;2500.0;151000.0
1522.0;300.0;1200.0;2000.0;2200.0;2800.0;147000.0
1660.0;300.0;1300.0;2100.0;2300.0;3100.0;147000.0
1799.0;300.0;1400.0;2300.0;2500.0;3800.0;156000.0
1937.0;300.0;1500.0;2400.0;2600.0;3700.0;181000.0
2076.0;300.0;1600.0;2500.0;2800.0;4100.0;159000.0
2214.0;300.0;1700.0;2700.0;3000.0;4000.0;157000.0
2352.0;300.0;1700.0;2800.0;3100.0;5600.0;159000.0
2491.0;300.0;1800.0;3000.0;3300.0;6000.0;188000.0
2629.0;300.0;1900.0;3100.0;3500.0;7900.0;159000.0
2767.0;300.0;2000.0;3300.0;3600.0;8400.0;157000.0
2906.0;300.0;2000.0;3400.0;3700.0;6600.0;158000.0
3044.0;300.0;2100.0;3500.0;3900.0;7900.0;161000.0
3183.0;300.0;2200.0;3700.0;4100.0;10500.0;156000.0
3321.0;300.0;2300.0;3800.0;4300.0;11900.0;187000.0
3459.0;400.0;2400.0;4000.0;4500.0;14600.0;161000.0
3598.0;300.0;2400.0;4100.0;4700.0;17800.0;163000.0
3736.0;300.0;2500.0;4200.0;4800.0;17800.0;168000.0
3874.0;300.0;2600.0;4400.0;5000.0;19500.0;236000.0
4013.0;400.0;2700.0;4500.0;5100.0;22000.0;202000.0
4151.0;300.0;2700.0;4700.0;5300.0;26000.0;241000.0
4289.0;300.0;2800.0;4900.0;5700.0;31000.0;256000.0
4428.0;400.0;2900.0;5000.0;5700.0;24000.0;161000.0
4566.0;300.0;3000.0;5200.0;5900.0;26000.0;206000.0
4705.0;400.0;3100.0;5400.0;6200.0;29000.0;224000.0
4843.0;400.0;3200.0;5600.0;6600.0;46000.0;293000.0
4981.0;400.0;3200.0;5700.0;6600.0;36000.0;220000.0
5120.0;300.0;3300.0;5800.0;6900.0;36000.0;235000.0
5258.0;300.0;3400.0;6000.0;7000.0;38000.0;205000.0
5396.0;300.0;3500.0;6200.0;7300.0;44000.0;290000.0
5535.0;300.0;3600.0;6500.0;7900.0;50000.0;294000.0
5673.0;300.0;3700.0;6600.0;8100.0;46000.0;288000.0
5812.0;300.0;3700.0;6700.0;8100.0;41000.0;165000.0
5950.0;400.0;3900.0;7200.0;9700.0;65000.0;251000.0
6088.0;400.0;4000.0;7300.0;9500.0;54000.0;292000.0
6227.0;400.0;4100.0;7500.0;10000.0;57000.0;209000.0
6365.0;400.0;4100.0;7500.0;9700.0;58000.0;342000.0
6503.0;300.0;4200.0;7900.0;10400.0;61000.0;293000.0
6642.0;300.0;4400.0;8100.0;11300.0;68000.0;351000.0
6780.0;300.0;4600.0;8500.0;13500.0;61000.0;359000.0
6918.0;300.0;4700.0;8700.0;11900.0;64000.0;377000.0
7057.0;300.0;4800.0;9200.0;15500.0;80000.0;393000.0
7195.0;300.0;5000.0;9500.0;17900.0;80000.0;397000.0
7334.0;400.0;5200.0;10300.0;17700.0;79000.0;363000.0
7472.0;300.0;5100.0;10200.0;19815.00000000233;75000.0;339000.0
7610.0;300.0;5200.0;10800.0;21000.0;98000.0;620000.0
7749.0;300.0;5400.0;11200.0;22000.0;69000.0;345000.0
7887.0;300.0;5600.0;12600.0;34000.0;90000.0;680000.0
8025.0;300.0;5600.0;12000.0;30000.0;90000.0;515000.0
8164.0;300.0;5500.0;13300.0;40000.0;94000.0;750000.0
8302.0;300.0;5500.0;13000.0;34000.0;88000.0;460000.0
8441.0;300.0;5900.0;13900.0;31000.0;92000.0;491000.0
8579.0;300.0;6000.0;16900.0;55000.0;113000.0;560000.0
8717.0;300.0;5900.0;14500.0;37000.0;104000.0;437000.0
8856.0;300.0;6100.0;17500.0;45000.0;93000.0;572000.0
8994.0;300.0;6100.0;16500.0;44000.0;94000.0;650000.0
9132.0;300.0;6400.0;26000.0;58000.0;109000.0;780000.0
9271.0;300.0;6300.0;27000.0;62000.0;122000.0;1200000.0
9409.0;300.0;6400.0;22000.0;54000.0;120000.0;478000.0
9548.0;300.0;6500.0;31000.0;68000.0;140000.0;980000.0
9686.0;300.0;6800.0;40000.0;78000.0;134000.0;1700000.0
9824.0;300.0;6900.0;29000.0;59000.0;119000.0;537000.0
9963.0;300.0;7100.0;40000.0;77000.0;153000.0;1300000.0
10101.0;300.0;7200.0;41000.0;72000.0;123000.0;1800000.0
10239.0;300.0;7200.0;30000.0;59000.0;125000.0;523000.0
10378.0;300.0;8000.0;52000.0;93000.0;176000.0;2800000.0
10516.0;300.0;7900.0;59000.0;121000.0;247000.0;2700000.0
10654.0;300.0;8500.0;64000.0;106000.0;190000.0;3000000.0
10793.0;300.0;8500.0;63000.0;111000.0;268000.0;2600000.0
10931.0;300.0;9200.0;66000.0;106000.0;224000.0;2900000.0
11070.0;300.0;9300.0;64000.0;101000.0;166000.0;920000.0
